,01/31/90,02/28/90,03/31/90,04/30/90,05/31/90,06/30/90,07/31/90,08/31/90,09/30/90,10/31/90,11/30/90,12/31/90,01/31/91,02/28/91,03/31/91,04/30/91,05/31/91,06/30/91,07/31/91,08/31/91,09/30/91,10/31/91,11/30/91,12/31/91,01/31/92,02/29/92,03/31/92,04/30/92,05/31/92,06/30/92,07/31/92,08/31/92,09/30/92,10/31/92,11/30/92,12/31/92,01/31/93,02/28/93,03/31/93,04/30/93,05/31/93,06/30/93,07/31/93,08/31/93,09/30/93,10/31/93,11/30/93,12/31/93,01/31/94,02/28/94,03/31/94,04/30/94,05/31/94,06/30/94,07/31/94,08/31/94,09/30/94,10/31/94,11/30/94,12/31/94,01/31/95,02/28/95,03/31/95,04/30/95,05/31/95,06/30/95,07/31/95,08/31/95,09/30/95,10/31/95,11/30/95,12/31/95,01/31/96,02/29/96,03/31/96,04/30/96,05/31/96,06/30/96,07/31/96,08/31/96,09/30/96,10/31/96,11/30/96,12/31/96,01/31/97,02/28/97,03/31/97,04/30/97,05/31/97,06/30/97,07/31/97,08/31/97,09/30/97,10/31/97,11/30/97,12/31/97,01/31/98,02/28/98,03/31/98,04/30/98,05/31/98,06/30/98,07/31/98,08/31/98,09/30/98,10/31/98,11/30/98,12/31/98,01/31/99,02/28/99,03/31/99,04/30/99,05/31/99,06/30/99,07/31/99,08/31/99,09/30/99,10/31/99,11/30/99,12/31/99,01/31/00,02/29/00,03/31/00,04/30/00,05/31/00,06/30/00,07/31/00,08/31/00,09/30/00,10/31/00,11/30/00,12/31/00,01/31/01,02/28/01,03/31/01,04/30/01,05/31/01,06/30/01,07/31/01,08/31/01,09/30/01,10/31/01,11/30/01,12/31/01,01/31/02,02/28/02,03/31/02,04/30/02,05/31/02,06/30/02,07/31/02,08/31/02,09/30/02,10/31/02,11/30/02,12/31/02,01/31/03,02/28/03,03/31/03,04/30/03,05/31/03,06/30/03,07/31/03,08/31/03,09/30/03,10/31/03,11/30/03,12/31/03,01/31/04,02/29/04,03/31/04,04/30/04,05/31/04,06/30/04,07/31/04,08/31/04,09/30/04,10/31/04,11/30/04,12/31/04,01/31/05,02/28/05,03/31/05,04/30/05,05/31/05,06/30/05,07/31/05,08/31/05,09/30/05,10/31/05,11/30/05,12/31/05,01/31/06,02/28/06,03/31/06,04/30/06,05/31/06,06/30/06,07/31/06,08/31/06,09/30/06,10/31/06,11/30/06,12/31/06,01/31/07,02/28/07,03/31/07,04/30/07,05/31/07,06/30/07,07/31/07,08/31/07,09/30/07,10/31/07,11/30/07,12/31/07,01/31/08,02/29/08,03/31/08,04/30/08,05/31/08,06/30/08,07/31/08,08/31/08,09/30/08,10/31/08,11/30/08,12/31/08,01/31/09
Pinpoint China Fund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044,0.0241,0.0745,0.0345,-0.0938,0.0634,0.0658,0.0792,0.0479,0.0916,0.1989,0.0835,0.0705,-0.027221024,0.061645931,0.0407,0.0306,0.125,0.118,0.0847,0.0573,0.0205,0.1282,0.1215,0.0278,0.0847,0.0004,0.1652,0.0561,-0.072,0.0602,-0.1323,0.1048,-0.1368,0.0814,0.0337,-0.0838,-0.0409,-0.1083,-0.078,-0.1008,-0.0213,0.1006,0.0338
Pioneer Momentum Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0195766,0.004056207,0.002135615,0.021703442,0.00903451,0.029480275,0.011318041,-0.005467247,0.02819872,0.020929904,0.020227624,0.002322263,-0.006334052,-0.033131892,0.021241723,0.022028831,-0.030181981,-0.000622207,-0.048876417,0.020909515,-0.030297718,0.015058113,0.021307841,-0.005928703,-0.036713031,-0.012369098,-0.071874815,-0.068086509,-0.009078859,-0.014639568,0.022322964
Platinum Dynasty EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.0237,-0.035030216,-0.007217917,0.00481129,0.009682911,-0.02603014,-0.006492101,-0.034306251,0.006879441,-0.029009857,0.021686469,0.014113131,-0.036628813,-0.002080203,0.040532716,0.039176405,0.02463318,-0.012334065,0.036194306,-0.053212134,0.046925566,0.02184441,0.037410507,0.031104199,-0.010935143,-0.018109035,-0.017569404,0.003161743,-0.005121639,-0.031680032,0.042020243,0.045525903,0.007882883,0.083054004,0.021750344,0.00504838,-0.033068229,0.025021645,0.15744573,0.053345983,0.190106693,0.040982652,0.173861984,0.081987518,-0.092594223,0.011839488,-0.254783484,0.112612613,-0.044881434,-0.123834322,-0.045545649,-0.133019551,-0.052033743,-0.064229075,-0.094812165,-0.007890576,-0.028058406,-0.089737194,-0.01582809
Platinum Dynasty USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035,0.018634778,-0.035120329,-0.064584812,0.010513765,0.000965354,-0.003857694,-0.008713425,0.013239284,-0.006533148,0.047865459,-0.008847737,-0.016711646,0.030402196,-0.05747362,-0.006847826,-0.00514392,0.018811881,0.027426844,0.004308986,0.016429468,-0.056522187,0.029572239,0.018971913,0.067817766,0.00993571,0.006944444,0.021551724,-0.001969058,-0.000281849,-0.006484353,-0.029890276,0.033151326,0.052472631,0.048332138,0.078008725,0.001983655,0.006810263,-0.028865817,0.026002835,0.158109803,0.056369637,0.194283133,0.042681939,0.186900876,0.087426875,-0.083240327,0.011588162,-0.256326652,0.112223211,-0.045045762,-0.124932177,-0.047211644,-0.152544601,-0.034302684,-0.066660348,-0.094854036,0.009246408,-0.032874673,0.004547145,-0.100130363
Platinum Emancipation EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,-0.045545346,-0.040079531,-0.004796686,-0.025961222,-0.026315789,-0.042157542,0.020740383,0.034258712,0.038834951,-0.089059923,0.051418226,-0.026518195,-0.04870283,0.056774513,0.011026393,-0.017403411,-0.014169323,-0.012815906,0.015651541,-0.070481424,-0.031743992,0.01393682,-0.03259589,0.02300406,-0.017857143,0.029360269,0.040429151,-0.028169014,-0.066640787,0.070567032,0.046231546,0.027231093,-0.009037233,0.047057393,-0.042387644,0.032621877,0.007398708,0.009792492,-0.005772339,-0.003715745,-0.034032634,-0.08542471,-0.011081794,0.005469584,-0.002786254,0.013970197,0.04054586,-0.000504414,0.023593237,0.017132996,-0.015753757,0.018837725,0.010634441,0.033959106,-0.009367411,-0.006303993,0.001174812,0.017836189,0.047267697,-0.06880229,0.006501951,-0.05896171,-0.055791313,0.005816259,-0.019056381,0.038451233,-0.057282931,0.014137129,0.043142653,-0.046313066,-0.157702387,-0.141491438,-0.063543652,0.061686122
Platinum Emancipation USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0111,-0.018198002,-0.006547799,0.004765768,-0.016449692,0.000923456,-0.013736545,0.001039393,0.007995016,-0.001751133,0.01052523,0.015010722,-0.03470825,0.045961438,0.005878836,-0.009905894,0.053826913,0.008449634,-0.032291471,-0.039887149,0.004154423,0.014530777,-0.078675154,-0.017704847,0.0351687,-0.006900945,0.065533462,0.00270894,-0.009405643,0.057878788,-0.050606321,-0.073116766,0.024088542,0.021826658,0.031107424,0.008045052,0.021947326,-0.039242483,0.015952042,0.01170117,0.040035587,-0.026898584,0.014748974,0.005005294,-0.048079686,-0.015293289,-0.022785327,-0.000627353,0.005545093,0.048278015,0.020049628,0.019363628,0.002386407,0.002190268,0.031039348,0.011775728,0.034448453,-0.008258151,-0.00538193,0.00285638,0.012454422,0.047095124,-0.070228201,0.007759281,-0.060195188,-0.046495207,0.004514068,-0.020184229,0.036633668,-0.059191945,0.012829696,0.041402334,-0.047495881,-0.112100148,-0.135286408,0.022159361,-0.017891398
Platinum Fund Limited USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,0.026130653,0.03036239,0.020912548,0.013035382,-0.019301471,0,-0.020618557,0.012440191,0.002835539,0.039585297,0.015412511,0.025892857,0.054830287,0.014026403,-0.008136697,-0.025430681,0.01010101,0.025,0.03495935,0.007069914,-0.003120125,0.041471049,-0.003756574,-0.000754148,-0.043773585,-0.00394633,0.007131537,-0.016522423,0.0232,0.000781861,0.0203125,0.027565084,0.005961252,0.003703704,0.032472325,0.032880629,0.033217993,-0.054253182,0.027620397,-0.059958649,-0.008797654,-0.00591716,0.044642857,0.017806268,0.050384885,0.019320453,0.016339869,-0.034726688,0.013990673,-0.049934297,-0.031120332,0.017844397,0.018934081,0.0110117,-0.020422056,-0.005559416,0.043326345,0.03951775,-0.005154639,0.090025907,0.052287582,0,0.020327499,0.018815717,0.089353612,0.105958614,-0.027186655,0.027946424,-0.030207394,-0.018131102,0.016429924,0.033726184,-0.020503808,0.023601399,-0.01523664,0.026015518,0.047286477,0.05279701,0.064996369,-0.009735955,-0.034429992,0.038431062,-0.016024418,-0.000620396,-0.021727322,0.044102483,-0.036997645,0.055577469,0.035088375,0.003718412,0.000755314,0.036155837,0.032951786,0.027938214,0.034496276,-0.004484022,-0.039015416,0.004753103,-0.065703022,0.029184248,0.052237786,-0.006233969,-0.005358251,-0.020694413,-0.017442055,0.070904312,0.062097545,0.033405366,0.029130725,0.062990348,0.025354431,0.026928355,0.011724364,0.045157753,0.011898517,0.004736433,0.043130541,-0.032331317,-0.011338553,0.016356842,-0.031632252,0.00255498,0.019268328,0.015889707,0.045428407,0.027238724,-0.025702536,0.033217552,-0.018064214,-0.029339112,-0.005670149,0.002851242,0.019185565,0.028203664,0.052958769,-0.014790318,0.019604613,0.044756827,0.030660377,0.003882657,0.017656621,0.02836632,-0.029940547,-0.010785144,0.010009675,0.010536787,-0.003773379,0.012277909,0.016738368,0.012231546,-0.004829985,0.014030815,0.009311473,0.020744598,0.008413015,0.018712725,0.013961749,-0.021846314,0.035515909,0.02651594,-0.024661124,-0.001535312,-0.032355202,0.010825664,-0.025447876,0.024432047,0.003050881,-0.070578231,-0.019477092,-0.010856107,-0.055710761,-0.107832402,-0.023320413,0.1120224,-0.059478964
Platinum Global Dividend EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0509,0.012180036,0.010341262,0.053222295,0.017584623,0.037964859,-0.047423319,-0.01588818,0.020898692,0.004793902,-0.004587495,0.034565653,0.001424917,0.011654701,-0.007210901,0.017907515,0.032148924,0.035040209,0.017554048,0.037706637,0.034119781,-0.066845924,0.021566333,-0.00016544,-0.035687547,-0.014168195,-0.085027334,0.032844474,-0.061506301,0.024449852,0.015745657,-0.092035156,-0.086545315,-0.077935785,-0.127868427,-0.323052288,-0.097171178,-0.000956693,-0.048120721
Platinum Global Dividend GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011667,0.051393661,0.035866676,0.00735407,0.057339941,0.02328277,0.031656187,-0.051918036,-0.01329254,0.021086154,0.004210937,-0.003294111,0.0348611,0.004646305,0.012862797,-0.003853116,0.017930654,0.027721943,0.037369705,0.02139793,0.038584069,0.036511949,-0.063491673,0.025762397,0.000264544,-0.035416828,-0.010960776,-0.085002638,0.03440752,-0.063199426,0.025338883,0.016527862,-0.091979457,-0.085266141,-0.077180964,-0.127272685,-0.321759327,-0.091808818,-0.022547823,-0.031910921
Platinum Global Dividend USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0215,0.000783162,0.031693241,0.022186404,0.03840089,0.040222421,0.022527563,0.046593655,-0.042341594,-0.01507528,0.023172563,0.006838643,-0.003831706,0.036891874,0.007671816,0.011796974,-0.005209064,0.017911391,0.031674432,0.03817423,0.02128018,0.036770354,0.035096153,-0.065788458,0.024971031,0.002843219,-0.036094503,-0.013038892,-0.085046017,0.030286289,-0.065148581,0.023701828,0.01457462,-0.136739716,0.001685273,-0.079494247,-0.129001656,-0.278524374,-0.092758094,-0.018227571,-0.033930825
Platinum Japan Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,-0.009505703,0.115738964,0.079046964,-0.004304504,0.017612681,0.036189128,0.209930909,0.083207831,-0.057930715,0.028901734,0.012072675,-0.079012637,0.058668889,0.080431228,-0.099949549,0.038116592,-0.066174706,-0.11024735,0.020434688,-0.003821115,0.061159256,-0.086752795,-0.027779814,0.060087455,-0.03932864,-0.0071069,-0.058007754,0.074244103,-0.074860006,0.020786875,0.036748069,-0.021372667,-0.015687481,0.03046875,0.072782411,0.03180212,0.080136986,-0.011414077,-0.037844772,0.01,-0.032343234,-0.025920873,0.025210084,-0.013934426,0.001385425,-0.006710017,-0.019708893,0.05981813,0.061603432,0.043126855,0.02972155,0.095291282,0.049914126,0.034556794,-0.018233027,0.052896472,0.015774379,0.010211765,0.096240742,-0.043045935,-0.00079929,0.01257666,-0.028571429,0.017348875,0.007593925,0.014147825,0.034419817,0.025999916,0.013560134,0.031100113,-0.005791913,-0.016511803,-0.00320016,0.006064689,0.031900024,0.046455029,0.078411782,0.001029407,0.029993487,0.049454207,0.016521849,-0.0087,0.010570154,0.023978575,-0.044340369,-0.012538187,-0.004221721,0.015469756,-0.011664595,0.019863919,0.007714927,0.003514166,-0.007629053,0.025331611,-0.003349415,-0.009465376,-0.013882404,-0.004419052,0.008750515,-0.035798473,0.012908273,0.002123962,-0.013969171,-0.017554144,-0.04816681,0.005363424,-0.060588215,0.071428571,0.025055928,-0.064096968,-0.040862452,-0.028389751,-0.056128734,-0.078554531,-0.000177054,0.061935541,0.018968608
Platinum Libra EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026,0.013464991,0.008365318,-0.031134101,0.003122796,-0.008837116,0.015197568,0.002894212,0.004876107,0.015745692,-0.001169933,0.010151293,0.001159532,0.022777724,0.012173257,-0.003803841,-0.001796878,-0.016707294,-0.025725128,-0.026267371,0.054394147,-0.00436573,-0.009765438,0.008384801,0.02537047,0.00072646,0.007755487,0.001103374,0.000185237,-0.007315492,-0.006585821,-0.01874284,0.028098672,-0.017764372,0.017202958,-0.000171453
Platinum Libra GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1905,-0.02149475,-0.000504987,0.010483769,-0.01,0.022348485,-0.000617513,-0.006302521,0.018281308,0.030166097,0.016834618,-0.008860907,-0.009528291,-0.016627078,-0.02294686,0.004449938,0.052178193,-0.003391813,-0.009388569,0.026181732,0.0268991,0.000786959,0.008649742,0.001559194,0.002557545,-0.006433008,-0.006139763,-0.018083792,0.028940746,0.011693041,0.067009847,-0.078094602
Platinum Libra USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0105,0.03183426,0.048971596,-0.015312792,-9.48E-05,-0.010810811,0.01754386,-0.005935557,0.022651881,0.054309546,-0.006153305,-0.003537944,0.017930055,0.033920474,0.033313654,-0.017972576,0.004803936,-0.007146638,-0.028825646,0.018271969,0.069476504,-0.003930712,-0.009197311,0.027421919,0.025814501,0.000806389,0.006674133,0.002255063,-0.000427498,-0.009393969,-0.007650066,-0.018448269,0.02887258,-0.014292603,0.013119241,-0.048222376
Platinum Limited EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0399,-0.012915321,0.020998206,-0.038652336,0.003332617,0.024108004,0.019041641,0.048562628,0.026045236,-0.026910965,0.029518486,-0.016193561,-0.030112316,-0.00678846,0.002010252,0.018156284,0.027093596,0.046714628,-0.009347507,0.018593895,0.042957043,0.028474399,0.003132673,0.01561445,0.025430067,-0.03120188,-0.012882717,0.008220339,0.008657645,-0.004666667,0.01054923,0.014830157,-0.000979672,0.005393479,0.012761115,0.008105939,0.019186371,0.007342603,0.017679901,0.012877172,-0.022869179,0.032412041,0.025055928,-0.024443474,-0.002237136,-0.032884903,0.010973725,-0.02346736,0.025596869,0.004274157,-0.068931449,-0.018773978,-0.009233841,-0.05440806,-0.128041201,-0.022199593,0.100604041,-0.063115064
Platinum Nordic EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0101,0.012324477,0.017762698,0.032552211,-0.003228563,0.03477184,0.01491438,-0.019049347,0.030978361,0.03246928,0.021978977,-0.007055423,-0.014810376,-0.008081335,0.013228209,-0.014265952,-0.023857556,-0.011052206,-0.069870979,0.007912474,-0.000872262,0.011446309,0.025222979,-0.065762395,-0.045859618,-0.048483576,-0.134223007,-0.119941529,0.009153127,0.015387252,-0.001940184
Platinum Nordic GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000833333,-0.024646128,-0.00290251,0.02380137,0.023582539,-0.001960784,0.034708579,0.014556962,-0.00904554,0.033836953,0.034754148,0.026878319,-0.01217765,-0.016388687,-0.007991743,-0.002497102,0.0016391,-0.021526331,-0.009882475,-0.068199714,0.009200478,0.000360386,0.012373086,0.026120606,-0.064110622,-0.044291471,-0.04776712,-0.133131266,-0.119365636,0.024903651,-0.014997781,0.00302724
Platinum Nordic SEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0121125,-0.006098873,0.019147284,0.016426617,0.024948383,-0.005455766,0.033721954,0.015313739,-0.009580371,0.033298925,0.026778146,0.028874707,-0.007766907,-0.01822543,-0.0102886,-0.007270167,0.009291638,-0.021989045,-0.010716519,-0.069783359,0.008473219,-0.000259147,0.011863131,0.025719351,-0.064981022,-0.045000687,-0.048487932,-0.133579935,-0.121045331,0.001861469,-0.017031882,0.003274276
Platinum Nordic USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0101,-0.008586726,0.012635011,0.006943047,0.022184471,-0.001173135,0.031907605,0.012709855,-0.007773719,0.03464225,0.033302618,0.030811326,-0.003768737,-0.013498409,-0.007495207,-0.000878117,0.011952892,-0.023823172,-0.01047181,-0.072154019,0.007444641,-0.002695952,0.010194535,0.023582204,-0.065945341,-0.046375075,-0.050138226,-0.134810425,-0.076755978,0.031619673,-0.04104113,0.019997344
Platypus Australian Long/Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,0.0123,0.0113,0.0174,-0.0031,0.0332,0.0214,-0.0089,0.005,-0.0048,0.0202,0.0052,0.0367,0.0209,0.0135,0.004,0.0209,0.0149,0.0135,0.0257,-0.0135,-0.0123,0.0119,0.0215,0.0264,-0.0038,0.0186,-0.0603,0.0326,-0.0384,0.0335,0.0289,0.0082,-0.0263,0.0051,-0.0481,0.0009,-0.0653,-0.0074,-0.0093
Polar Capital European Conviction B EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0016,-0.008413462,0.005959596,0.01606587,0.00642356,-0.019540456,0.067901853,0.005533152,-0.016135049,-0.007773249,-0.014999522,-0.002327837,0.026249271,-0.002273588,-0.000569692,-0.014535436,0.019184421,-0.005107832,0.03013881,-0.01744347,0.046026677,-0.037895115,0.002986746,-0.020751908,0,0.111185023,0,-0.056272984,0.055822383,-0.03759334,0.080531526,0.015846814,0.02039324,0.024683494
Polar Capital European Conviction B GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009,-0.006605945,0.007758186,0.016296741,0.007575012,-0.018453427,0.068138864,0.006705159,-0.015078631,-0.006574622,-0.014181715,-0.001150858,0.027652424,-0.001214613,0.000561272,-0.013462977,0.020470053,-0.003621842,0.031503402,-0.016716364,0.048979967,-0.036618484,0.003910157,-0.020742754,0.102673203,0.008053016,0,-0.055005409,0.057502642,-0.03597302,0.081540986,0.01932753,0.023975554,0.022342949
Polar Capital European Conviction B USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001,-0.00630063,0.007447665,0.016783217,0.008351346,-0.016954107,0.069481614,0.007414272,-0.0149954,-0.006537779,-0.014289743,-0.001335241,0,0.026454016,0.000279122,-0.01395219,0.019809452,-0.004069929,0.03157797,-0.017376429,0.046454096,-0.037562385,0.002274381,-0.022419897,0.100092851,0.005992573,0,-0.058729759,0.051876281,-0.037878146,0.072837766,0.014941302,0.021434927,0.021539436
Polar Capital European Forager EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018,-0.004092633,0.02074772,0.005400628,-0.000878992,0.046236559,0.004671587,0.01999442,0.022611233,0.0021398,0.027669039,0.013159034,-0.004186961,0.01175562,0.008226614,0.013795424,0.008214404,0.072586618,0.025780711,0.006283192,-0.000743329,0.013538645,0.028036697,-0.007567645,0.01712107,0.032321946,-0.008426966,0.007185794,0.003087055,0.02085898,0.028739867,0.027741599,0.018375364,-0.007653061,0.006646185,0.015945188,0.020354362,-0.002884095,0.04555589,0.01729007,0.008668064,0.033924961,0.026618861,0.007408191,0.044437441,0.017602092,0.016605713,0.006951872,-0.021966881,0.01505578,0.053445509,-0.083140984,0.002668546,-0.000301296,0.040988547,-0.022051727,0.010460354,-0.015186288,-0.035402618,-0.029556903,0.031622438,-0.052320805,-0.054667606,-0.0108895,0.012631823,-0.004119936
